Page ID,Page Name,Disclaimer,Amount Spent (USD)
165566613453452,ERLC,ETHICS AND RELIGIOUS LIBERTY COMMISSION OF THE SOUTHERN BAPTIST,≤100
799539910084929,Shaun King,The Action PAC,≤100
109866783838178,Friends of Jason Atkinson,Friends of Jason Atkinson,≤100
115484053157746,The Two Minute Take,The Two Minute Take,≤100
28729603879,Food Bank of the Rockies,Food Bank of the Rockies,≤100
321250352104571,Valerie Plame,VALERIE PLAME FOR CONGRESS,≤100
1664959567149320,Wholesome Culture,Wholesome Culture,≤100
123500462249,Oregon Food Bank,"OREGON FOOD BANK, INC.",≤100
7263476274,Mercy Corps,Mercy Corps,≤100
2330577043935831,Sara Gideon,SARA GIDEON FOR MAINE,≤100
182658925089088,FINCA,"FINCA INTERNATIONAL, INC.",≤100
108512875350,The Atlas Society,The Atlas Society,≤100
137569740231452,Respect The Look,Respect The Look,≤100
594519783957655,Citizens for National Security,Citizens For National Security,≤100
149262165146066,ADL Midwest,Anti-Defamation League,≤100
101401179944527,Mona Foundation,MONA FOUNDATION,≤100
510983808935302,Parker Hudson,Frank Parker Hudson Jr,≤100
21999960184,Operation Blessing,OPERATION BLESSING INTERNATIONAL RELIEF AND DEVELOPMENT CORPORATION,≤100
19891061755,Dropbox,These ads ran without a disclaimer,≤100
170591064699,Southern Poverty Law Center,"SOUTHERN POVERTY LAW CENTER, INC., THE",≤100
10498053716,Media Research Center,MEDIA RESEARCH CENTER,≤100
2223151871134889,Trump45Merch,Thomas Charles Granack,≤100
279846350948,St. Labre Indian School,St. Labre Indian School,≤100
107199049318619,Friends of Derek Kilmer,PEOPLE FOR DEREK KILMER,≤100
237477017606,Club for Growth,Club for Growth,≤100
121169024623329,"Ho-Chunk, Inc.","Ho-Chunk, Inc.",≤100
8321461609,MomsRising.org,MomsRising Together,≤100
114273963301012,Political,Info-Political.com,≤100
191210710930194,Susan Talamantes Eggman for State Senate,Susan Eggman for State Senate,≤100
316622191804157,UTK,Wendell Nelson,≤100
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,≤100
355022521685775,"Hence, The Future Podcast",Matthew Mattimore Cronin,≤100
341881063685,"Imprimis, a Publication of Hillsdale College",HILLSDALE COLLEGE,≤100
100667714665946,Recon Jacks Apparel,Recon jacks apparel,≤100
127755494595870,Progressive Takeover,PROGRESSIVE TAKEOVER,≤100
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,≤100
7976226799,The Daily Show,Comedy Central,≤100
108722487241750,Bernie Against the Machine,Angelique Dalemarie Orman,≤100
336470580233523,Pins and Aces Golf Co.,US Craft Brands LLC,≤100
182079698493370,Portside,Portside,≤100
1145019702185006,Alliance for Safety and Justice,Alliance for Safety and Justice,≤100
330201017032791,National Liberty Federation,National Liberty Federation INC,≤100
332605586940533,American Hero Tees,bearclaw capital llc,≤100
1531214650424631,Breathe California of Los Angeles County,BREATHE CALIFORNIA OF LOS ANGELES COUNTY,≤100
281835005264380,Eric Swalwell,SWALWELL FOR CONGRESS,≤100
146754548089,CityTeam,CityTeam,≤100
384676381708957,Education NC,Education NC,≤100
159616034235,Walmart,WALMART INC.,≤100
1399926390134311,Nature's Generator,Huntkey USA Inc,≤100
203197030603239,8 Billion Trees,8 Billion Trees LLC,≤100
419794381380683,Savory Institute,Savory Institute,≤100
111293193691611,Shop Trump 2020,Iminder P Singh,≤100
147126507164,ACTwireless,ACTwireless,≤100
193477921051,Oregon Family Council,"OREGON FAMILY COUNCIL, INC.",≤100
183002305543,Tearfund USA,Tearfund USA,≤100
8532248414,Wounded Warrior Project,"WOUNDED WARRIOR PROJECT, INC.",≤100
311896169406139,Trump 2020 Wear,Trump 2020 Wear,≤100
654671537880859,ArtProfileratx,ArtProfiler,≤100
341534259844023,Marco Serna,Marco for Congress,≤100
533347293669517,Great American Era,Great American Era,≤100
334101346656000,Amoud Foundation,AMOUD FOUNDATION,≤100
232894957245453,Nori,Nori LLC,≤100
118227621359,Izaak Walton League of America,IZAAK WALTON LEAGUE OF AMERICA,≤100
289446947817747,Global Citizen,"GLOBAL POVERTY PROJECT, INC.",≤100
114710126648118,Republican Dogs,Republican Dogs,≤100
187515796665,Ranch Hand Rescue,Landon Chandler Dickeson,≤100
451133985355974,Civitas Capital Group,Civitas Capital Group,≤100
344690446467832,The Copper Courier,Courier Newsroom,≤100
1438882392887793,ADF Church Alliance,Alliance Defending Freedom,≤100
104535740983994,The Funnel Map,Jeffrey Eric Samorano,≤100
8524198486,Physicians Committee for Responsible Medicine,"PHYSICIANS COMMITTEE FOR RESPONSIBLE MEDICINE, INC.",≤100
2259323457517498,Abolish the Electoral College,ABOLISH THE ELECTORAL COLLEGE,≤100
101987144592086,Stollings for West Virginia,Stollings for West Virginia,≤100
191195674423572,Great Plains Tribal Chairmen's Health Board,GREAT PLAINS TRIBAL CHAIRMEN'S HEALTH BOARD,≤100
745910525468062,National Center on Sexual Exploitation,National Center on Sexual Exploitation,≤100
348948148522246,MHB - Men Having Babies,"MEN HAVING BABIES, INC.",≤100
266145305529,Henry Holt,"Macmillan Holdings, LLC",≤100
105278394175506,Stephanie for New Jersey,Stephanie For New Jersey,≤100
110962293652494,Donald Trump Keep America Great 2020 Re-election,Excital,≤100
735450726543930,Clergy for a New Drug Policy,Clergy for a New Drug Policy,≤100
1692868424300466,"Socktopus, Ink",Socktopus Ink,≤100
128167457221813,Public Transportation,Voices for Public Transit,≤100
166618413413767,Jay Sekulow,American Center for Law and Justice,≤100
198923770576,Annie Kuster,"KUSTER FOR CONGRESS, INC",≤100
118778888148007,Marion Polk Food Share,"MARION-POLK FOOD SHARE, INC",≤100
1637823176332591,Ecocred,Branislav Seslija,≤100
10524821940,National Park Foundation,National Park Foundation,≤100
78299858970,Houston Humane Society,Houston Humane Society,≤100
6756153498,Mike Bloomberg,Mike Bloomberg 2020 Inc,≤100
21455818797,Feed the Children,"FEED THE CHILDREN, INC.",≤100
2317264024972785,New American Populist,The New American Populist,≤100
6766783198,John Carter,JOHN CARTER FOR CONGRESS,≤100
128048377208732,Feeding South Dakota,Feeding South Dakota,≤100
157402764294444,"Union Mission Ministries, Norfolk","UNION MISSION INC, THE",≤100
141213311189,Student Veterans of America,Student Veterans of America,≤100
42249842091,HostGator,These ads ran without a disclaimer,≤100
1695950424027488,Andy Hallinan,Andrew Lawrence Hallinan,≤100
1524411157786675,2moda,"A.M.D.A. DISTRIBUTORS, INC.",≤100
665751070556235,Captain Holland Jones for Fort Bend County Sheriff,Holland Jones Democratic-Campaign,≤100
47712360678,Jobs With Justice,Jobs With Justice,≤100
110749446963570,Courier,Courier Newsroom,≤100
112287913481898,Cindy Banyai for Florida Congressional District 19,FRIENDS OF CINDY BANYAI,≤100
102617961152741,Barbara Bollier,Bollier for Kansas,≤100
58158120046,ACLJ,American Center for Law and Justice,≤100
354369924642184,Bill Holt's Dreamies,William Holt,≤100
161906473872441,Feeding South Florida,"FEEDING SOUTH FLORIDA, INC.",≤100
329272720965256,GALvanize USA,GALvanize USA,≤100
21834534343,Volunteers of America,"VOLUNTEERS OF AMERICA, INC.",≤100
317917411935913,March for Science,March For Science,≤100
689313484832877,Introducing: R.J. Atkins,Rickey Dwayne Atkins,≤100
1050474972008396,Bryan Berghoef for Congress,BRYAN BERGHOEF FOR CONGRESS,≤100
201956993160690,MRCTV,MEDIA RESEARCH CENTER,≤100
9364828262,Citizens Against Government Waste,CITIZENS AGAINST GOVERNMENT WASTE,≤100
196816774298638,Heart Head Hands: Everyday Living for Justice,Amanda Beth Godbee,≤100
102909941095087,Stop Biased Banking,Center for Freedom and Prosperity,≤100
70090474914,American Farmland Trust,"AMERICAN FARMLAND TRUST, INC",≤100
115371986580371,EllipsisWit,EllipsisWit,≤100
998466296865567,Decision Desk HQ,Decision Desk HQ,≤100
25055115099,Intuit,INTUIT INC.,≤100
292018201259366,We Raise Foundation,WE RAISE FOUNDATION,≤100
584011418669191,Dave's News & Views,David Edward Denomie,≤100
103565657756782,Anne Marie Ward for Congress,ANNE MARIE WARD FOR CONGRESS,≤100
1018914308173454,FStop Foundation,"FSTOP FOUNDATION INC, THE",≤100
19036504767,Center for Victims of Torture,"CENTER FOR VICTIMS OF TORTURE, THE",≤100
467503009987109,"Healthy Forests, Healthy Communities","Healthy Forests, Healthy Communities",≤100
101087851352653,ABT 2020: Anyone But Trump,Stuart Craig Snyder,≤100
1640970822834351,Plaine Products,Plaine Products,≤100
169277310432049,"Texas Precision Optics, Inc.",Texas Precision Optics Inc,≤100
29727753421,New Jersey Education Association,NEW JERSEY EDUCATION ASSOCIATION,≤100
1852520761657982,4ocean,4ocean,≤100
97624620788,American Friends of Magen David Adom,AMERICAN FRIENDS OF MAGEN DAVID ADOM,≤100
60865633726,Love Justice International,TINY HANDS INTERNATIONAL,≤100
113662872001148,President Trump Fans,President Trump Fan Page,≤100
103292801078614,Given No Choice: A History of Abortion Rights,Cody Patrick Mcdevitt,≤100
100822738050183,Trump Star 2020,Greek Steel LLC,≤100
104113087669604,Opportunity Arizona,Opportunity Arizona,≤100
1927977257228284,Jack Murphy,I Love My Freedom,≤100
116103198461511,North Shore Animal League America,"NORTH SHORE ANIMAL LEAGUE AMERICA, INC.",≤100
85452072376,Newsmax,Newsmax Media,≤100
518194348194441,RepresentUs,RepresentUs,≤100
95356211637,Ben Ferguson,Ben Ferguson show,≤100
6502038524,First Book,FIRST BOOK,≤100
331962060734197,Sioux Falls Free Thinkers,Dale Richmond Hemming,≤100
151525932186806,When Democrats Turn Out,WHEN DEMOCRATS TURN OUT PAC,≤100
2161358667507604,Large Ladders,Jacob Edward Arredondo,≤100
124358167232,Western Environmental Law Center,WESTERN ENVIRONMENTAL LAW CENTER,≤100
999556810102061,Signature Seas,Signature Seas,≤100
30139072158,CARE,CARE,≤100
228754857151053,House Majority PAC,House Majority PAC,≤100
607756062649744,The Syria Campaign,The Syria Campaign,≤100
162704247445711,Dave Hughes,HUGHES FOR CONGRESS,≤100
590660300952992,CN4 Partners,CN4 Partners,≤100
103803147648868,Nifty Blends,Nifty Blends,≤100
1497851363851721,QLMS,Quicken Loans Mortgage Services,≤100
174866249236469,Tulsi Gabbard,TULSI NOW,≤100
360424321432255,Doha Debates,These ads ran without a disclaimer,≤100
38882699096,Polaris,POLARIS PROJECT,≤100
428392633866185,Justice For All,JUSTICE FOR ALL,≤100﻿132732160104163,Ford Foundation,"FORD FOUNDATION, THE",≤100
98912141410,American Forests,AMERICAN FORESTS,≤100
175034712516314,WaterAid America,WaterAid America,≤100
854748721570632,A Second Opinion,Motus Creative Group,≤100
109259090549237,Yes on National Popular Vote,YES ON NATIONAL POPULAR VOTE,≤100
2323471027903589,Million Moms With an Olive Branch,Bridging Minds,≤100
93209809316,The Prosper Group,The Prosper Group,≤100
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,≤100
81372493950,POET,POET,≤100
260131294484,Bethesda Lutheran Communities,Bethesda Lutheran Communities,≤100
522923054735947,Troy Balderson for Congress,BALDERSON FOR CONGRESS,≤100
80668957414,GoSili,SiliKids Inc.,≤100
440551812676698,Open The Books,American Transparency,≤100
178602115837123,David Trone,"DAVID TRONE FOR CONGRESS, INC",≤100
14038292386,Women for Women International,WOMEN FOR WOMEN INTERNATIONAL,≤100
59877921429,Lutheran Immigration and Refugee Service,"LUTHERAN IMMIGRATION AND REFUGEE SERVICE, INC.",≤100
566008736785269,Be Heard Project,Be Heard Project,≤100
1336293769761923,Jon Ossoff,JON OSSOFF FOR SENATE,≤100
101580094659577,Eff Yo Couch Cast,Jared H Foles,≤100
7209432197,Chris Coons,CHRIS COONS FOR DELAWARE,≤100
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,≤100
168452723312821,Chisholm Chisholm & Kilpatrick LTD,Chisholm Chisholm & Kilpatrick LTD,≤100
169204449790211,Conservative News Today,"BizPac Review, Inc.",≤100
125769584126996,Yael Eckstein,"INTERNATIONAL FELLOWSHIP OF CHRISTIANS & JEWS, INC.",≤100
545775132233909,The Late Show with Stephen Colbert,These ads ran without a disclaimer,≤100
167586229923327,World Food Program USA,World Food Program USA,≤100
122773549121265,Nominate President Trump for Nobel Peace Prize,Tarek None Kteleh,≤100
170918006892,G.I. Jobs,Victory Media DBA GI Jobs,≤100
443908256041631,Free the States,Free the States Action Fund,≤100
113351505349955,The Christian Broadcasting Network,"CHRISTIAN BROADCASTING NETWORK INC, THE",≤100
363741920768563,RTBiQ Political,RTBiQ Political,≤100
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,≤100
431305933899331,First Amendment Free Press inc.,Leonard Paul Marshall,≤100
174009339411865,SmartNews,"SmartNews International, Inc.",≤100
242960515598,Military Spouse,Victory Media DBA Military Spouse,≤100
105229062888132,Stop Soldier Suicide,Stop Soldier Suicide,≤100
143173285763,Tenth Amendment Center,Tenth Amendment Center,≤100
300341323465160,The Daily Signal,HERITAGE FOUNDATION (THE),≤100
46196975437,Children's Rights,"CHILDREN'S RIGHTS, INC.",≤100
253791814655400,Doug Collins,COLLINS FOR CONGRESS,≤100
73528878871,Center for Reproductive Rights,Center for Reproductive Rights,≤100
89324781720,Pat Toomey,Friends of Pat Toomey,≤100
726308184419500,Institute for a Safer Florida,Institute for a Safer Florida,≤100
110316380149,Family Policy Alliance,Family Policy Alliance,≤100
6165653060,AFSCME,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,≤100
582675068550931,"The AWARE Foundation, Inc.","The AWARE Foundation, Inc.",≤100
7219151423,The Fund for American Studies (TFAS),The Fund for American Studies,≤100
46785153750,National Fair Housing Alliance,National Fair Housing Alliance,≤100
587681288088728,Adam Brandon,"FREEDOMWORKS, INC.",≤100
305832706292882,American Gun Association,GunAssociation.org,≤100
95335385742,National Fish and Wildlife Foundation,NATIONAL FISH AND WILDLIFE FOUNDATION,≤100
1745418332339003,Aspire Gear,Aspire Gear,≤100
245711905631405,Jeff Jackson,Jeffrey Jackson,≤100
114714470495,National Society of Professional Engineers (NSPE),NATIONAL SOCIETY OF PROFESSIONAL ENGINEERS,≤100
1418907401547906,Rescü,"Rescu, LLC",≤100
598924810530984,Keeping America Great,FamTeeWorld,≤100
2155040508095232,MonopolyWars,MonopolyWars.com,≤100
30708742052,FCTRY,FCTRY,≤100
2225580284361712,Tommy Tuberville,"TUBERVILLE FOR SENATE, INC.",≤100
100577113613446,Rock Your Bathroom,SK LANG Products,≤100
216072542406379,Guardians Of The Sea,Dean Samuel Broadwater,≤100
7606381190,Amy Klobuchar,AMY FOR AMERICA,≤100
362070734130110,Give Trump A Chance,David Slossberg,≤100
1824503584434809,I Vaccinate,Michigan Department of Health and Human Services,≤100
83328144177,Operation Broken Silence,Operation Broken Silence,≤100
151219948249164,Florida Center for Investigative Reporting,Florida Center for Investigative Reporting,≤100
246193508902973,cut50,Dream Corps,≤100
107769029247935,Magee-Womens Research Institute & Foundation,Magee-Womens Research Institute & Foundation,≤100
109200595768753,The Christian Left,The Christian Left,≤100
102085474606335,100% Iowa,IOWA ENVIRONMENTAL COUNCIL,≤100
1507689979455306,American Bail Coalition,American Bail Coalition,≤100
142474049098533,Robert Reich,Inequality Media,≤100
86134975779,Coast Guard Foundation,Coast Guard Foundation INC.,≤100
56349854459,Parkinson's Foundation,Parkinson's Foundation,≤100
104103700998973,ForbiddenWears,ForbiddenWears,≤100
50540749125,International Orthodox Christian Charities,"INTERNATIONAL ORTHODOX CHRISTIAN CHARITIES, INC.",≤100
16223832249,RAINN,"RAPE, ABUSE AND INCEST NATIONAL NETWORK (RAINN)",≤100
17203056985,Partners In Health,Partners In Health,≤100
1605412069682308,Divinity LA,These ads ran without a disclaimer,≤100
665345483483486,NRA - National Rifle Association of America,NATIONAL RIFLE ASSN OF AMERICA,≤100
303374266418976,AFPM,American Fuel & Petrochemical Manufacturers,≤100
2777578242259790,Great Again Gear,Great Again Gear,≤100
101617224555221,Nancy Pelosi Elects Democrats,PAC TO THE FUTURE,≤100
115403471809909,Plastic Oceans,PLASTIC OCEANS INTERNATIONAL,≤100
103040404516756,Opulent Attire,StreetsMart,≤100
1691667177798461,Brut,Brut,≤100
36872302227,Cory Booker,CORY 2020,≤100
628773943837250,Task & Purpose,Task and Purpose,≤100
237804206990,Central California Food Bank,Central California Food Bank,≤100
38897314734,The Trust for Public Land,"TRUST FOR PUBLIC LAND, THE",≤100
2114015665342593,DO YOU HAVE A GREEN CARD?,Cheng Hsiang Chou,≤100
109054332793,Sojourners,SOJOURNERS,≤100
100763837959572,Trump Pop-Up Shop,Jeremy Wayne Boyts,≤100
808450969246896,"Rebecca Walser, Tax Attorney, CFP",Walser Wealth Management,≤100
804568342964376,2nd Amendment Rights,One Nation Design,≤100
153278754738777,Climate Reality,The Climate Reality Project,≤100
43287633515,Alliance for Climate Education,Alliance for Climate Education,≤100
1914490755442148,Change Creator,Adam Force,≤100
260401648038890,Science101,Novelty Media,≤100
77675748950,New Israel Fund,"NEW ISRAEL FUND, THE",≤100
27544763621,Prison Fellowship,Prison Fellowship,≤100
244019182738693,Wilmot Collins for Senate,A WHOLE LOT OF FOLKS FOR WILMOT COLLINS,≤100
203805062990264,Ben Shapiro,The Daily Wire,≤100
106364329441748,Margaret W. Wong & Associates,"WONG, MARGARET W & ASSOCIATES CO LPA (INC)",≤100
97466887664,Innocence Project,"INNOCENCE PROJECT, INC., THE",≤100
127520567290836,Push Digital Inc,Push Digital Inc,≤100
124155874263916,Participant Media,Participant Media,≤100
269719197271294,Accountable.US,Accountable.US,≤100
1590133714398069,Pierre Wilson,Pierre Nicholas Wilson,≤100
384557995468219,Viral Casez,Viral Casez,≤100
2099448153445994,Students for Life Action,"STUDENTS FOR LIFE OF AMERICA, INC.",≤100
548407915183371,Liz Cheney,Liz Cheney for Wyoming,≤100
77790954801,Salesian Missions,Salesian Missions,≤100
69757414569,Vanessa Behan,VANESSA BEHAN CRISIS NURSERY,≤100
28896772146,San Diego Zoo,ZOOLOGICAL SOCIETY OF SAN DIEGO,≤100
12692955711,Chronicle of Higher Education,"CHRONICLE OF HIGHER EDUCATION, INC. (THE)",≤100
105936053461,1776 Coalition,"ALLIANCE STRATEGIES GROUP, INC.",≤100
257019421075897,Cory Gardner,Cory Gardner for Senate,≤100
745304825534862,Steve Scalise,SCALISE FOR CONGRESS,≤100
877489392359717,For Our Future Ohio,FOR OUR FUTURE,≤100
1417599265225727,Southwestern Medical Foundation,Collin M Quick,≤100
508433235840691,Minnesota Bio-Fuels Association,"The Minnesota Bio-Fuels Association, Inc",≤100
764284030332485,Abortion Access Front,Abortion Access Front,≤100
351956562420148,Trump 2020,Tara Capri,≤100
64206021703,National Committee to Preserve Social Security and Medicare,NATIONAL COMMITTE TO PRESERVE SOCIAL SECURITY AND MEDICARE,≤100
313788135730191,Sioux Falls Scientists,Dale Richmond Hemming,≤100
