Page ID,Page Name,Disclaimer,Amount Spent (USD)
152351908154834,Union Gospel Mission Twin Cities,UNION GOSPEL MISSION ASSOCIATION OF ST PAUL INC,≤100
194079794553700,Invested Interests,Invested Interests,≤100
1018914308173454,FStop Foundation,"FSTOP FOUNDATION INC, THE",≤100
1658135304460341,MANG,MANG,≤100
525171637666780,Sandy Piña California Delegate,RCR,≤100
38882699096,Polaris,POLARIS PROJECT,≤100
266145305529,Henry Holt,"Macmillan Holdings, LLC",≤100
47924244850,Tony La Russa's Animal Rescue Foundation,Tony La Russa's Animal Rescue Foundation,≤100
126037931371545,Law Offices of Jonathan K. Park & Associates,Law Offices of Jonathan K. Park & Associates,≤100
1539972792944463,Forge Leadership Network,Forge Leadership Network,≤100
16223832249,RAINN,"RAPE, ABUSE AND INCEST NATIONAL NETWORK (RAINN)",≤100
103040404516756,Opulent Attire,StreetsMart,≤100
160191644025128,Walton Family Foundation,WALTON FAMILY FOUNDATION INC,≤100
342887442508723,Convention of States,Convention of States Action,≤100
108180596030668,Elizabeth Dole Foundation,Elizabeth Dole Foundation,≤100
109295990419284,Esther For Congress,ESTHER FOR CONGRESS,≤100
1837115116571746,Topic,"First Look Productions, Inc",≤100
363723004350401,CyberCon Events,These ads ran without a disclaimer,≤100
289213691238937,Thrasher Coffee,Thrasher Coffee Co.,≤100
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,≤100
1109093812491437,Blaze Media,Blaze Media LLC,260
109637125764343,Population Connection,Population Connection,≤100
5861903849,Friends of UNFPA,Roger J Nokes,≤100
513144069179059,Parents for Public Charter Schools,Parents For Public Charter Schools,≤100
201732943491743,Iliana Holguin for County Commissioner PCT 3,Iliana Holguin Campaign,≤100
13649914583,Equality Now,"EQUALITY NOW, INC.",≤100
109054332793,Sojourners,SOJOURNERS,≤100
56129410661,Justice Policy Institute,SARAH RACHEL ROSE-STERN,≤100
12784656483,Union Rescue Mission,Union Rescue Mission,≤100
189501244856312,Women's March Tennessee - Power Together,Sydney Kennedy Voxe,≤100
8002590959,Rainforest Action Network,RAINFOREST ACTION NETWORK,≤100
111665350333939,Politicopathy,Bryce Everett Jones,≤100
104599691003943,Cenk Uygur for Congress,Cenk for Congress,≤100
124562657555174,RENEW Wisconsin,RENEW WISCONSIN INC,≤100
215689771967950,Plastic Tides,"Plastic Tides, Inc.",≤100
1388990814610248,John Gentry Candidate for State Senate,Candidate for State Senate John Gentry,≤100
515224855346579,New Politics,New Politics,≤100
992427717580796,Bunnies Hot Tips,Sharolyn Denise Forbes,≤100
510983808935302,Parker Hudson,Frank Parker Hudson Jr,≤100
152720876933,Network of enlightened Women (NeW),These ads ran without a disclaimer,≤100
133722794545,Generosity.org,Brandon Edward Mcrae,≤100
158791100909689,Concerned Veterans for America,Concerned Veterans for America,≤100
1449073545419430,The Lone Liberal Republican,Arthur Winter,≤100
747436915270894,Congressional Leadership Fund,CONGRESSIONAL LEADERSHIP FUND,≤100
1374134752633656,New Health Plans,Kevin George Cerula,≤100
93209809316,The Prosper Group,The Prosper Group,≤100
151235561684871,The Mama Bear Effect,mamabeareffect,≤100
237477017606,Club for Growth,Club for Growth,≤100
304750332920654,Carl DeMaio,CARL DEMAIO FOR CONGRESS,≤100
2109637279297531,The Bad Seed,Adam Kidron,≤100
504118316658151,SilencedOrganic,SilencedOrganic.com,≤100
110749446963570,Courier,Courier Newsroom,≤100
872842866161157,One Nation Design,One Nation Design,≤100
113028392080045,Family Nurturing Center,Family Nurturing Center,≤100
167968013767335,Julie Oliver,JULIE OLIVER FOR CONGRESS,≤100
101018071405012,Benefits USA,Brooklyn Kathleen Foster,188
110351637114381,US Homeowners Savings,Mimi Bonny Nguyen,≤100
171516669541491,Bright Hope,BRIGHT HOPE INTERNATIONAL,≤100
1039601176181323,Kathy Wyenandt for State Senate,Friends of Kathy Wyenandt,≤100
34345791496,Orphan Relief and Rescue,Orphan Relief and Rescue,≤100
187515796665,Ranch Hand Rescue,Landon Chandler Dickeson,≤100
110177119192569,Knightscope,William Li,≤100
555394394483002,Urban Resource Institute,Urban Resource Institute,≤100
380243416105600,Geanie Morrison,Geanie Morrison Campaign,≤100
14510925609,Free Press,Free Press,≤100
965451360264888,Brian Burley for Congress,BRIAN BURLEY FOR CONGRESS,≤100
23996308754,Senate Conservatives,SENATE CONSERVATIVES FUND,≤100
23954995487,FoodPrint,Foodprint,≤100
106136417435051,Iwantmyoceanback,Iwantmyoceanback,≤100
207549645977714,Families Belong Together,Families Belong Together,≤100
897364397028991,Christian Family Coalition FL,Christian Family Coalition,≤100
104535740983994,The Funnel Map,Jeffrey Eric Samorano,≤100
116987410178,Missouri Partnership,MISSOURI PARTNERSHIP,≤100
801168856602067,Shadyside Church of Christ,Richard Joseph Zumpano,≤100
7833534974,Florida Democratic Party,Florida Democratic Party,≤100
112600915451330,No Labels,No Labels,≤100
33110852384,Doctors Without Borders/ Médecins Sans Frontières (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),214
109526232935380,Synthisophy,Synthisophy,≤100
122174836956,Big Cat Rescue,BIG CAT RESCUE CORP.,≤100
496696933682736,Jeff Merkley,JEFF MERKLEY FOR OREGON,≤100
29727753421,New Jersey Education Association,NEW JERSEY EDUCATION ASSOCIATION,≤100
142474049098533,Robert Reich,Inequality Media,≤100
100391988083233,Triggered Freedom Apparel,Triggered Freedom Apparel,≤100
110316380149,Family Policy Alliance,Family Policy Alliance,≤100
140438538925,Penguin Press,Penguin Random House LLC,≤100
714964525283154,Texas Citizens Coalition,Texas Citizens Coalition,≤100
269719197271294,Accountable.US,Accountable.US,≤100
452224901842872,The People's Resistance,"The People's Resistance, LLC",≤100
289446947817747,Global Citizen,"GLOBAL POVERTY PROJECT, INC.",≤100
260401648038890,Science101,Novelty Media,≤100
1721333671443168,Majority Forward,MAJORITY FORWARD,≤100
108640580619154,Claire Gustafson for Congress,CLAIRE GUSTAFSON FOR CONGRESS 2020,≤100
59386210330,American Lung Association,AMERICAN LUNG ASSOCIATION,≤100
16900111951,National Organization for Women (NOW),NATIONAL ORGANIZATION FOR WOMEN,≤100
278520456304986,Majority Committee PAC,John Florio,≤100
182079698493370,Portside,Portside,≤100
348973409274904,Velvet Hamster,Velvet Hamster,≤100
237804206990,Central California Food Bank,Central California Food Bank,≤100
2045861689064609,Providing Hope Va,PROVIDING HOPE VA,≤100
146754548089,CityTeam,CityTeam,≤100
967449813380430,Newsvoice,Newsvoice,≤100
1842704275852807,Sleeptic,These ads ran without a disclaimer,≤100
348948148522246,MHB - Men Having Babies,"MEN HAVING BABIES, INC.",≤100
758857317850758,Urban Farm Academy,Brandon Edward Youst,≤100
766619180022147,Senator John Cooper,Cooper for Senate,≤100
144281776241443,Climate Scorecard,Climate Scorecard,≤100
111302790375402,Jesus Quintana,These ads ran without a disclaimer,≤100
118292892896266,Shadle 4 President,SHADLE 4 PRESIDENT,≤100
108079170558988,Judge Josh Newton for Circuit Judge,Josh Newton for Circuit Judge Campaign Committee,≤100
17911165812,Covenant House International,Covenant House,≤100
69983322463,Ted Cruz,TED CRUZ FOR SENATE,≤100
584011418669191,Dave's News & Views,David Edward Denomie,≤100
302111635698,National Association of Tax Professionals (NATP),National Association of Tax Professionals,≤100
171651620209487,Brady PAC,Brady Pac,≤100
13063797831,Ben Ray Luján,PEOPLE FOR BEN,≤100
854748721570632,A Second Opinion,Motus Creative Group,≤100
20876805343,March of Dimes,Anthony Freitas,≤100
1290536624348001,Informed Immigrant,FWD.us Education Fund,≤100
582675068550931,"The AWARE Foundation, Inc.","The AWARE Foundation, Inc.",≤100
238473269650980,Capital & Main,CAPITAL & MAIN,≤100
35715544220,Stand.earth,STAND,≤100
104523977720056,Savvy Market Picks,Savvy Market Picks,≤100
284946111858895,Debbie Mucarsel-Powell,DEBBIE FOR CONGRESS,≤100
2283535575207809,Ditch Mitch,DITCH FUND,≤100
7090829369,Peter DeFazio,DEFAZIO FOR CONGRESS,≤100
317667194946264,Ro Khanna,RO FOR CONGRESS INC,≤100
533347293669517,Great American Era,Great American Era,≤100
23875187730,Feeding America,Feeding America,112
212933805686,Because International,Because International Corp,≤100
654671537880859,ArtProfileratx,ArtProfiler,≤100
117719681572756,Center for a Stateless Society (C4SS),Alexandria Mchugh,≤100
402120963932260,Counterpoint,Counterpoint,≤100
1221555014581573,Christopher Robert,Christopher Robert Noland,≤100
6502038524,First Book,FIRST BOOK,≤100
738298126313472,John Thomas Political Strategist,The Thomas Guide Show,≤100
711478725532801,Civiqs,Civiqs,≤100
121169024623329,"Ho-Chunk, Inc.","Ho-Chunk, Inc.",≤100
918637365136846,Maxwell For TN Governor 2022,Stephen Cortney Maxwell,≤100
107199049318619,Friends of Derek Kilmer,PEOPLE FOR DEREK KILMER,≤100
1155870504462715,Denver Riggleman,"FRIENDS OF DENVER RIGGLEMAN, INC.",≤100
57846092173,American Bible Society,American Bible Society,≤100
130912793621553,Food Bank For New York City,Food Bank For New York City,≤100
656263988182462,Bill Hagerty,TEAM HAGERTY,≤100
372502446527928,Child Impact International,Child Impact International,≤100
21559454473,FAIR,FEDERATION FOR AMERICAN IMMIGRATION REFORM,≤100
169042736456594,All Out,"All Out Action Fund, Inc.",≤100
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,113
10498053716,Media Research Center,MEDIA RESEARCH CENTER,≤100
1679521432262834,Physicians Grassroots Network,American Medical Association,≤100
628891490457484,Nancy Mace,Nancy Mace for Congress,≤100
300748678230,Tennessee Department of Economic and Community Development,Tennessee Department of Economic and Community Development,≤100
108049693995845,Rep Republicans,Rep Republican,≤100
38471053686,Elizabeth Warren,"WARREN FOR PRESIDENT, INC.",396
309308412520731,Sandy Hook Promise,Sandy Hook Promise,≤100
100667714665946,Recon Jacks Apparel,Recon jacks apparel,≤100
160264363992500,World Bicycle Relief,"WORLD BICYCLE RELIEF, NFP",≤100
1050320055029012,Outrider Foundation,OUTRIDER FOUNDATION,≤100
940653386126953,Standingwithyou.org,Standing With You,≤100
274216826544433,King Trump,"King Trump Enterprises, LLC",≤100
245711905631405,Jeff Jackson,Jeffrey Jackson,≤100
246193508902973,cut50,Dream Corps,≤100
129240690441636,NAACP Legal Defense Fund,"N. A. A. C. P. LEGAL DEFENSE AND EDUCATIONAL FUND, INC.",≤100
105278394175506,Stephanie for New Jersey,Stephanie For New Jersey,≤100
134696280446,Central Pennsylvania Food Bank,CENTRAL PENNSYLVANIA FOOD BANK,≤100
174866249236469,Tulsi Gabbard,TULSI NOW,≤100
46196975437,Children's Rights,"CHILDREN'S RIGHTS, INC.",≤100
85252863415,National Latina Institute for Reproductive Health,NATIONAL LATINA INSTITUTE FOR REPRODUCTIVE HEALTH,≤100
491349724370791,Jack Patrick Lewis,Jack P Lewis,≤100
112343553514636,Learn More,Brittney Diane Prieto,≤100
219842411373576,Faith Mission,Lutheran Social Services of Central Ohio,≤100
101146224668949,Trump 2020 - Keep America Great,Thanh Hai None Hoang,≤100﻿500410440069924,Dan "Taxation Is Theft" Behrman for President 2020,COMMITTEE TO ELECT DAN TAXATION IS THEFT BEHRMAN,≤100
7976226799,The Daily Show,Comedy Central,≤100
317917411935913,March for Science,March For Science,≤100
17203056985,Partners In Health,Partners In Health,≤100
981661448510937,Meraki Journey,Meraki Bracelets,≤100
347136228807672,Sheriff Rand Henderson,Rand Henderson Campaign,≤100
344690446467832,The Copper Courier,Courier Newsroom,≤100
1711465445765878,Nancy Pelosi,NANCY PELOSI FOR CONGRESS,≤100
186891114706643,Help Animals India,HelpAnimalsIndia,≤100
552252188132091,Food Bank of Northeast Arkansas,Food Bank of Northeast Arkansas,≤100
49978948774,Newsy,Newsy,≤100
111539973572551,Megan Mulay for Judge,Friends of Megan Kathleen Mulay,≤100
587681288088728,Adam Brandon,"FREEDOMWORKS, INC.",≤100
101087851352653,ABT 2020: Anyone But Trump,Stuart Craig Snyder,≤100
103552127818728,Guu Tee,These ads ran without a disclaimer,≤100
1316372698453411,Alexandria Ocasio-Cortez,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS,≤100
172783160290727,New Civil Liberties Alliance,NEW CIVIL LIBERTIES ALLIANCE,≤100
7606381190,Amy Klobuchar,AMY FOR AMERICA,≤100
1311291038982513,Trump 2020 Gear,Teecreations LLC,≤100
89324781720,Pat Toomey,Friends of Pat Toomey,≤100
191210710930194,Susan Talamantes Eggman for State Senate,Susan Eggman for State Senate,≤100
13885075114,Action Against Hunger USA,ACTION AGAINST HUNGER - USA,≤100
960045850672105,One More Wave,Ernad Civic,≤100
115403471809909,Plastic Oceans,PLASTIC OCEANS INTERNATIONAL,≤100
182658925089088,FINCA,"FINCA INTERNATIONAL, INC.",≤100
100562019990818,U.S. Term Limits,U.S. Term Limits Inc.,≤100
1613516851999536,Sunrise Movement,Sunrise,≤100
6851405967,CREDO Mobile,"CREDO MOBILE, INC.",≤100
321250352104571,Valerie Plame,VALERIE PLAME FOR CONGRESS,≤100
162616177521935,ACM Strategies,ACM Strategies,≤100
155512689800,Global Footprint Network,Max Abe Pete,≤100
312870062895448,StateThugs,StateThugs.com,≤100
304174600459936,Front Porch Sense,Marnie Lynn Kuhns,≤100
50678116762,Calvin Mackie,Calvin Mackie,≤100
555787351119974,Coalition to Protect America's Health Care,Coalition to Protect America's Health Care,≤100
1118677698164230,Meli Wraps,Jaime Ella Harmon,≤100
78299858970,Houston Humane Society,Houston Humane Society,≤100
1547182218709006,Randi Clites,Friends of Randi Clites,≤100
92925746942,Judicial Watch,Judicial Watch,275
73528878871,Center for Reproductive Rights,Center for Reproductive Rights,≤100
102377984581168,A Democrat in the Wilderness,Emmanuel Fourakis,≤100
253429748021318,New York State AFL-CIO,New York State AFL-CIO,≤100
293370004139621,Team John Bolton,JOHN BOLTON SUPER PAC,≤100
2019228981443626,She the People,These ads ran without a disclaimer,≤100
58051322414,Committee to Protect Journalists,Committee to Protect Journalists with Facebook Ad Credits,≤100
333081284065216,Brynne Kennedy for Congress,BRYNNE KENNEDY FOR CONGRESS,≤100
339666813315651,Howie Hawkins 2020,HOWIE HAWKINS 2020,≤100
2255846891314996,Corn Refiners Association,"corn refiners association, inc",≤100
557113921291144,Learning Dynamics,4 Weeks To Read LLC,≤100
105229062888132,Stop Soldier Suicide,Stop Soldier Suicide,≤100
181183059253295,Dorsal Bracelets,Dorsal Bracelets,≤100
2584186891809661,Dr. John Kruse,"Wasabi Publicity, Inc.",≤100
334101346656000,Amoud Foundation,AMOUD FOUNDATION,≤100
281844617168,Jewish Voice Ministries International,JEWISH VOICE MINISTRIES INTERNATIONAL,≤100
168876449866088,The Years Project,The Years Project,≤100
125937197447634,ACTA - American Council of Trustees and Alumni,AMERICAN COUNCIL OF TRUSTEES AND ALUMNI,≤100
129255907131113,NumbersUSA,NUMBERSUSA EDUCATION AND RESEARCH FOUNDATION,≤100
117443068305863,INSS - The Institute for National Security Studies,Scott Bernard Lasensky,≤100
14084625156,Susan G. Komen,Susan G. Komen,≤100
283627317761,Atlanta Mission,Atlanta Mission,≤100
729927510371645,The Libra Group,"Libra Capital US, Inc",≤100
505653766599222,America First with Dr. Sebastian Gorka,Salem Media,≤100
259924897430716,VoteRiders,VoteRiders,≤100
238008626268343,Israel365,Teach for Israel Inc,≤100
107888314009005,Earrings for Hearing,Earrings For Hearing,≤100
73277646827,Trees for the Future,Trees for the Future,≤100
322843931577520,Jonah Keltner - Lewis County Mayor,Jonah Hines Keltner,≤100
28557150476,DonorsChoose,DONORSCHOOSE.ORG,≤100
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,≤100
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Action Fund Inc,≤100
109583297211590,Daniel Mercuri for Congress 25th District California,Daniel Mercuri for Congress,≤100
358113240871900,Nuclear Energy Institute,"NUCLEAR ENERGY INSTITUTE, INC.",≤100
345504286342057,Keeping America Great Again,RightWingGear.com,139
265268336865693,Do Amore,Do Amore Limited Company,≤100
732035176881244,Catherine Falk Organization,Catherine Falk Organization,≤100
202071006601223,The Good Party,"GOOD PARTY, INC.",≤100
1632866270065962,Jewish Democratic Council of America,Jewish Democratic Council of America,≤100
1585761838387907,Unity College Online,Unity College,≤100
852126105133242,Jerry Ford for Congress,Jerry Ford for Congress,≤100
110383730397267,Carbon Bot,"Rasa Technologies, Inc.",≤100
300341323465160,The Daily Signal,HERITAGE FOUNDATION (THE),≤100
24302792343,UUSC: Unitarian Universalist Service Committee,UNITARIAN UNIVERSALIST SERV  COMMIT,≤100
372439495935,Mel Trotter Ministries,MEL TROTTER MINISTRIES,≤100
100782758062291,Bernie Sanders Beanie,Stephen Alan Twyman,≤100
1891288021119494,Supervisor Kathryn Barger,Los Angeles County Supervisor Kathryn Barger,≤100
467804929927622,Jason Smith,JASON SMITH FOR CONGRESS,≤100
662962894077729,The Well News,The Well News,≤100
105334957627720,Bush For Senate,COMMITTEE FOR BYRON BUSH FOR US SENATE,443
545775132233909,The Late Show with Stephen Colbert,These ads ran without a disclaimer,≤100
105023768642,U.S. Chamber Institute for Legal Reform,US Chamber Institute for Legal Reform,≤100
101617224555221,Nancy Pelosi Elects Democrats,PAC TO THE FUTURE,≤100
70090474914,American Farmland Trust,"AMERICAN FARMLAND TRUST, INC",≤100
1336293769761923,Jon Ossoff,JON OSSOFF FOR SENATE,≤100
153821188020991,Park Avenue Christian Church,Park Avenue Christian Church,≤100
85273022315,NAMI,NAMI,≤100
54684090291,Partnership for Drug-Free Kids,The National Center on Addiction and Substance Abuse with Facebook ad credits,1001
23489729942,Mike Gallagher,Salem Media,≤100
1765073800454902,Reform Austin,Reform Austin Inc.,≤100
103717967678158,Support The 2nd,Support The 2nd,≤100
574323562632591,Luz para Venezuela - Luz para las Americas,Edith Dume Lerner,≤100
510680265702016,Crowned Free,Crowned Free,≤100
1145019702185006,Alliance for Safety and Justice,Alliance for Safety and Justice,≤100
1312465865436673,Mzm Essentials,Jasmine Marie Carter,≤100
67180895597,National Shrine of St. Jude,The National Shrine of St. Jude,≤100
118778888148007,Marion Polk Food Share,"MARION-POLK FOOD SHARE, INC",≤100
263813250409546,Ugly Xmas Sweater Shop,Steven W Tyler,≤100
709491732434343,שורת הדין - Shurat HaDin,Karen Almog,≤100
400013980059152,Coworker.org,Coworker.org,≤100
173380886407461,Team Amash,JUSTIN AMASH FOR CONGRESS,≤100
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),109
137569740231452,Respect The Look,Respect The Look,≤100
113975140049132,Wayne Reid,Wayne A Reid,≤100
151525932186806,When Democrats Turn Out,WHEN DEMOCRATS TURN OUT PAC,≤100
112032985481195,TWU Local 100,TWU Local 100,≤100
546497545399440,ASEC - African Sisters Education Collaborative,African Sisters Education Collaborative,≤100
109268897243963,Patricia Edwards for Yancey Board of Education,Hoy Adam Edwards,≤100
179042532903649,Cindy Hyde-Smith,Cindy Hyde Smith for US Senate,≤100
8914040942,Chesapeake Bay Foundation,"CHESAPEAKE BAY FOUNDATION, INC., THE",≤100
547776898591563,The Redux Group - DMV,David James Mount,≤100
379373892662119,US Healthcare Advisors,Healthcare Advisors Group,≤100
316622191804157,UTK,Wendell Nelson,≤100
1531214650424631,Breathe California of Los Angeles County,BREATHE CALIFORNIA OF LOS ANGELES COUNTY,≤100
156296274419595,HarperCollins,HARPERCOLLINS PUBLISHERS L.L.C.,≤100
113139700106608,Should be in Canada 2,Sandra Tabacinic,≤100
186932688457686,CHNGE,CHNGE,≤100
60870102434,Salvation Army California South,The Salvation Army California South,≤100
24481937944,Theodore Roosevelt Conservation Partnership,"THEODORE ROOSEVELT CONSERVATION PARTNERSHIP, INC",≤100
145546662234642,American Energy Alliance,American Energy Alliance,≤100
25998443394,MedPage Today,"EVERYDAY HEALTH, INC.",≤100
143986912311328,University of Vermont Continuing and Distance Education,University of Vermont,≤100
109540537128749,Celia Williamson,Celia Williamson,≤100
316482071886465,Grow America's Infrastructure Now,Grow Americas Infrastructure Now Inc,≤100
30914589895,The International Fellowship of Christians and Jews,"INTERNATIONAL FELLOWSHIP OF CHRISTIANS & JEWS, INC.",≤100
434635993263210,"King County, Washington - Government","King County, WA",≤100
1418907401547906,Rescü,"Rescu, LLC",≤100
9324910069,NRSC,NRSC,≤100
458142697588014,AARP Public Policy Institute,AARP,≤100
101018071405012,Benefits USA,Dollar Informer,≤100
107819027380665,Ronald E. Bell for Sacramento City Council 8th District,Ronald Eugene Bell,≤100
602074469965571,Plan C,NATIONAL WOMENS HEALTH NETWORK,≤100
156244721689692,Run With Ruby,Ruby Yvette Davis,≤100
548407915183371,Liz Cheney,Liz Cheney for Wyoming,≤100
562118050848255,Adam Hattersley,Adam Hattersley for Congress,≤100
339536359931816,Innovature Now,Innovature,≤100
1417599265225727,Southwestern Medical Foundation,Collin M Quick,≤100
205395906412,UAW International Union,These ads ran without a disclaimer,≤100
303060840551495,Congressman Steve Watkins,Congressman Steve Watkins,≤100
1590133714398069,Pierre Wilson,Pierre Nicholas Wilson,≤100
568103006940639,Law Office of Gary J. Kim,Law Offices of Gary J. Kim,≤100
32507971987,National Center for Missing & Exploited Children,These ads ran without a disclaimer,≤100
1682876188698809,United for Respect,United for Respect,≤100
735450726543930,Clergy for a New Drug Policy,Clergy for a New Drug Policy,≤100
8607847994,Iraq and Afghanistan Veterans of America,Iraq and Afghanistan Veterans of America,≤100
2459483887446034,Kristine Schanbacher,KRISTINE SCHANBACHER FOR CONGRESS,≤100
440026609670800,LEAP Forward,Charles Edward Jr Yeganian,≤100
946991212018264,Daniel Austin: Allstate Insurance,Allstate,112
575702826587091,The Habit Deck,The Habit Deck,≤100
134452023239984,Human Coalition,Human Coalition,≤100
103285009618,Tennessee Entertainment Commission,Tennessee Entertainment Commission,≤100
7263476274,Mercy Corps,Mercy Corps,≤100
25254987383,Joyce Meyer Ministries,"JOYCE MEYER MINISTRIES, INC.",≤100
334748476594191,Rodney Davis,Rodney for Congress,≤100
607756062649744,The Syria Campaign,The Syria Campaign,≤100
1596671280578981,Schools & Communities First,Schools and Communities First,≤100
114710126648118,Republican Dogs,Republican Dogs,≤100
19219803864,Tax Foundation,TAX FOUNDATION,≤100
193124057765221,Vivid Conscience,These ads ran without a disclaimer,≤100
504161563089343,BlackPAC,Black PAC,≤100
508433235840691,Minnesota Bio-Fuels Association,"The Minnesota Bio-Fuels Association, Inc",≤100
114344695275015,Project 21,NATIONAL CENTER FOR PUBLIC POLICY RESEARCH,≤100
353030440227,Oakland Zoo,CONSERVATION SOCIETY OF CALIFORNIA,≤100
135002490472474,Conor Lamb,CONOR LAMB FOR CONGRESS,≤100
8047221596,Save the Children US,"SAVE THE CHILDREN FEDERATION, INC.",≤100
262173980908600,LTMshop,LTMShop,≤100
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,≤100
1896018690436031,U.S. Mail Not For Sale,AMERICAN POSTAL WORKERS UNION,≤100
7642602143,Mother Jones,FOUNDATION FOR NATIONAL PROGRESS,≤100
117580534956446,Kellogg's Frosted Flakes,Kellogg Company,231
151033324940505,The Cruise & Vacation Authority,Mathew Steele Barnard,≤100
219242560293,Meals on Wheels America,Meals on Wheels America,≤100
114223356714598,Adrienne Woods for State Representative,Adrienne for Arkansas,≤100
1338822066131069,Women's March,Women's March,≤100
420424547981908,In Search of Liberty,Scott Dennis Welch,≤100
371061443691769,From the Flag to the Cross,Nikolas Jb Grosfield,≤100
1020951917927616,GRRRL Clothing,Kortney Kay Olson,≤100
109593680378663,Brian Farnen for Fairfield,Farnen for Fairfield,≤100
799816320039618,Douche Bag Tees,Matthew Dowd Mack,≤100
169710960125365,Curzio Research,Curzio Research Inc.,≤100
286597537859,Global Health Technologies Coalition,Global Health Technologies Coalition,≤100
101942367938685,Caree Annette Harper for Judge 2020,Career Harper for LA Superior Court Judge,≤100
271953073708695,National Senior Benefits,National Senior Benefits,166
111293193691611,Shop Trump 2020,Iminder P Singh,≤100
450266702087208,Climate Facts,The Years Project,≤100
56349854459,Parkinson's Foundation,Parkinson's Foundation,≤100
177067648929,SEMO Food Bank,Southeast Missouri Food Bank,≤100
130268756992804,Yale Climate Connections,Yale Climate Connections,≤100
88224465289,Dropps,"Dropps (Cot'n Wash, Inc.)",≤100
332605586940533,American Hero Tees,bearclaw capital llc,≤100
152065518140304,Wildlife Conservation Society,WILDLIFE CONSERVATION SOCIETY,≤100
1787668898197816,Oklahoma Hospital Association,OKLAHOMA HOSPITAL ASSOCIATION,≤100
26689153393,Muslim Public Affairs Council - MPAC,Brandon Edward Mcrae,≤100
317157555861204,Kirkendall Dwyer Law Firm,Lymphoma Law,≤100
108722487241750,Bernie Against the Machine,Angelique Dalemarie Orman,≤100
188383074570800,Aquapparel,Aquapparel,≤100
1475056949212605,Charity Mobile,Charity Mobile,≤100
83290028957,Care Net,CARE NET,≤100
169277310432049,"Texas Precision Optics, Inc.",Texas Precision Optics Inc,≤100
101987144592086,Stollings for West Virginia,Stollings for West Virginia,≤100
1441704426074372,Douglas Taurel,The American Soldier,≤100
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,158
112767930190251,Kay Granger Campaign,KAY GRANGER CAMPAIGN FUND,≤100
686280825079327,Citizens for a Secure and Safe America,Citizens for A Secure and Safe America Non Profit Corporation,≤100
100374388047994,Producsio,Producsio,≤100
2330577043935831,Sara Gideon,SARA GIDEON FOR MAINE,≤100
25803945361,Family Equality,FAMILY EQUALITY COUNCIL,≤100
461204744067686,Family Protection Association,Family Protection Association,≤100
48740660913,Quirk Books,Quirk Books,≤100
23790541544,Democrats,DCCC,≤100
151177188227216,Feeding Children Everywhere,Feeding Children Everywhere,≤100
319982881752525,Kara Eastman,EASTMAN FOR CONGRESS,≤100
186203821400055,Sophie's Kitchen - Gourmet Plant-based Seafood,Sophie's Kitchen Inc.,≤100
816623001696262,Milbank Memorial Fund,Milbank Memorial Fund,≤100
1916108188466958,Elad Gross For Missouri,Elad Gross For Missouri,≤100
6334782252,Oceana,Oceana,≤100
1764680377156652,Trumpy Bear,EXCEPTIONAL PRODUCTS INC,≤100
925007000949719,ExxonMobil,Exxon Mobil Corporation,1247
22339908994,Vote Solar,Vote Solar,≤100
591410131304929,Congressman John Joyce,Congressman John Joyce,≤100
108878460592637,The.Informist.Apparel,Siraj Mohammad Alsafar,≤100
92368229508,Community Food Bank of Eastern Oklahoma,Community Food Bank of Eastern Oklahoma,≤100
2188424341404612,Project Ready,Project Ready,≤100
102909941095087,Stop Biased Banking,Center for Freedom and Prosperity,≤100
1745418332339003,Aspire Gear,Aspire Gear,≤100
105953890782784,The Factual,Jacob Aaron Soroka,≤100
290904717732025,Marcus Turner: Allstate Insurance,Allstate,108
116907753042353,TOL,Serdar Turan,≤100
67011831040,Canon Press,Canon Press,≤100
69757414569,Vanessa Behan,VANESSA BEHAN CRISIS NURSERY,≤100
101984764551026,Hope Town United,Hopetown United,≤100
22872837832,Food Lifeline,FOOD LIFELINE,≤100
406172906126100,Tennessee Federation for Children,American Federation for Children,≤100
2161358667507604,Large Ladders,Jacob Edward Arredondo,≤100
238298166763981,Menefee For Congress,Jon Menefee,≤100
780941275347834,Ilhan Omar,ILHAN FOR CONGRESS,≤100
51949171587,Cross International,"CROSS INTERNATIONAL, INC.",≤100
541807025833154,Malala Fund,Malala Fund,≤100
79820371749,Ayanna Pressley,THE COMMITTEE TO ELECT AYANNA PRESSLEY,≤100
392308428047395,Relaxed Shoppers,Yisroel Chaim Juskowicz,≤100
103156981159122,Beyond Patriots,Beyond Patriots LLC,≤100
139116726802413,Carol Abney for TN 38,Carol Abney for TN 38,≤100
910297582349535,Cory Briggs for City Attorney,Cory Briggs for City Attorney 2020,≤100
281835005264380,Eric Swalwell,SWALWELL FOR CONGRESS,≤100
