Page ID,Page Name,Disclaimer,Amount Spent (USD)
47712360678,Jobs With Justice,Jobs With Justice,≤100
686280825079327,Citizens for a Secure and Safe America,Citizens for A Secure and Safe America Non Profit Corporation,≤100
15351475322,Cathy McMorris Rodgers,Cathy McMorris Rodgers for Congress,≤100
103803147648868,Nifty Blends,Nifty Blends,≤100
257019421075897,Cory Gardner,Cory Gardner for Senate,≤100
2317264024972785,New American Populist,The New American Populist,≤100
237804206990,Central California Food Bank,Central California Food Bank,≤100
47924244850,Tony La Russa's Animal Rescue Foundation,Tony La Russa's Animal Rescue Foundation,≤100
239658882763974,Poverty USA,UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,≤100
151525932186806,When Democrats Turn Out,WHEN DEMOCRATS TURN OUT PAC,≤100
1553978148244954,Build With Strength,Build With Strength,≤100
192448150001,Jeff Anderson & Associates,Jeffrey R Anderson PA,≤100
142957224352,International Medical Corps,International Medical Corps,≤100
1793235224224256,Alan Rivera Prieto / Autor de "ilegales",Alan Eduardo Hugo Rivera Prieto,≤100
458142697588014,AARP Public Policy Institute,AARP,≤100
59687083274,UCSB Arts & Lectures,UCSB Arts & Lectures,≤100
1050474972008396,Bryan Berghoef for Congress,BRYAN BERGHOEF FOR CONGRESS,≤100
109540537128749,Celia Williamson,Celia Williamson,≤100
88444849127,The Hunger Project,"GLOBAL HUNGER PROJECT INCORPORATED, THE",≤100
83960796709,Institute for Southern Studies,INSTITUTE FOR SOUTHERN STUDIES INC,≤100
2311489605552071,Customers Who Care,Customers Who Care,≤100
7090829369,Peter DeFazio,DEFAZIO FOR CONGRESS,≤100
2045861689064609,Providing Hope Va,PROVIDING HOPE VA,≤100
393733114026754,POWER 96.1,iHeartRadio,≤100
111302790375402,Jesus Quintana,These ads ran without a disclaimer,≤100
284357831978321,Clint Imboden Assemblage,These ads ran without a disclaimer,≤100
568103006940639,Law Office of Gary J. Kim,Law Offices of Gary J. Kim,≤100
525171637666780,Sandy Piña California Delegate,RCR,≤100
105211030887033,Janet for Congress,JANET BARRESI FOR CONGRESS,≤100
185650221903810,Ralph Norman for Congress,RALPH NORMAN FOR CONGRESS,≤100
106364329441748,Margaret W. Wong & Associates,"WONG, MARGARET W & ASSOCIATES CO LPA (INC)",≤100
198923770576,Annie Kuster,"KUSTER FOR CONGRESS, INC",≤100
355022521685775,"Hence, The Future Podcast",Matthew Mattimore Cronin,≤100
20603236087,Love146,"LOVE146, INC.",≤100
508433235840691,Minnesota Bio-Fuels Association,"The Minnesota Bio-Fuels Association, Inc",≤100
834645469890446,Devin Nunes,DEVIN NUNES CAMPAIGN COMMITTEE,≤100
1888806214722917,Erie County Anti-Stigma Coalition,Erie County Anti-Stigma Coalition,≤100
191195674423572,Great Plains Tribal Chairmen's Health Board,GREAT PLAINS TRIBAL CHAIRMEN'S HEALTH BOARD,≤100
10423517786,Harvard Business Review,HARVARD BUSINESS SCHOOL PUBLISHING CORPORATION,≤100
1449461518652183,4Patriots,4Patriots LLC,≤100
26689153393,Muslim Public Affairs Council - MPAC,Brandon Edward Mcrae,≤100
1018914308173454,FStop Foundation,"FSTOP FOUNDATION INC, THE",≤100
228754857151053,House Majority PAC,House Majority PAC,≤100
758857317850758,Urban Farm Academy,Brandon Edward Youst,≤100
1524411157786675,2moda,"A.M.D.A. DISTRIBUTORS, INC.",≤100
107199049318619,Friends of Derek Kilmer,PEOPLE FOR DEREK KILMER,≤100
76025018070,San Francisco-Marin Food Bank,San Francisco-Marin Food Bank,≤100
34362997676,United States Holocaust Memorial Museum,UNITED STATES HOLOCAUST MEMORIAL MUSEUM,≤100
105224084193838,Mike Cabonargi for Clerk of the Circuit Courts,Friends of Cabonargi,≤100
72931140459,Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, INC.",≤100
116987410178,Missouri Partnership,MISSOURI PARTNERSHIP,≤100
67945990059,The American Petroleum Institute,AMERICAN PETROLEUM INSTITUTE,286
1637823176332591,Ecocred,Branislav Seslija,≤100
135403221037,City Journal,City Journal,≤100
98912141410,American Forests,AMERICAN FORESTS,≤100
129624603725463,America's Future Foundation,America's Future Foundation,≤100
1491310074521850,Cumberland County Young Republican Organization,"Cumberland County Young Republican Organization, Inc.",≤100
383677738397139,Association for Accessible Medicines,Association for Accessible Medicines,≤100
608896929582416,Kali Barnett for Kansas,Kali for Kansas,≤100
70795936969,Children International,CHILDREN INTERNATIONAL,≤100
46785153750,National Fair Housing Alliance,National Fair Housing Alliance,≤100
317157555861204,Kirkendall Dwyer Law Firm,Lymphoma Law,≤100
290851614930809,Combat AntiSemitism,Combat Anti-Semitism,≤100
248181906078243,National Institute for Civil Discourse,CommonSense American,≤100
16900111951,National Organization for Women (NOW),NATIONAL ORGANIZATION FOR WOMEN,≤100
182658925089088,FINCA,"FINCA INTERNATIONAL, INC.",≤100
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,≤100
1316372698453411,Alexandria Ocasio-Cortez,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS,≤100
213792049451918,Stand For America Now,Stand For America Inc,≤100
102964924453030,Kristy Gnibus,KRISTY FOR CONGRESS,≤100
284946111858895,Debbie Mucarsel-Powell,DEBBIE FOR CONGRESS,≤100
124155874263916,Participant Media,Participant Media,≤100
304750332920654,Carl DeMaio,CARL DEMAIO FOR CONGRESS,≤100
533347293669517,Great American Era,Great American Era,≤100
253791814655400,Doug Collins,COLLINS FOR CONGRESS,≤100
334748476594191,Rodney Davis,Rodney for Congress,≤100
2056485407811667,Clean Energy for Maryland,Energy Media,≤100
1836138529938551,Greater Half,Greater Half,≤100
1891288021119494,Supervisor Kathryn Barger,Los Angeles County Supervisor Kathryn Barger,≤100
181924628560212,SumOfUs,SumOfUs,≤100
121033149320,American Indian College Fund,"AMERICAN INDIAN COLLEGE FUND, THE",≤100
868405419972384,The Outrage,The Outrage,≤100
1737991109573169,Founder of the Day,Founder of the Day,≤100
1837115116571746,Topic,"First Look Productions, Inc",≤100
355913551109735,The Andrew Goodman Foundation,The Andrew Goodman Foundation,≤100
179145905973075,Sophie Ratner Jewelry,Sophie Ratner Jewelry,≤100
153446658100252,Lumina Foundation,Lumina Foundation,≤100
1374134752633656,New Health Plans,Kevin George Cerula,≤100
356482637745012,Stansberry Research,Stansberry Research,≤100
129914120385683,Families USA,Families USA,≤100
286487148036558,NEAVS,NEW ENGLAND ANTI VIVISECTION SOCIETY,≤100
564277953753627,Bellwether Education Partners,Jeremy Bennett Knight,≤100
23489729942,Mike Gallagher,Salem Media,≤100
384006901653736,The Moore Charitable Foundation,Moore Charitable Foundation,≤100
548407915183371,Liz Cheney,Liz Cheney for Wyoming,≤100
755175814541555,Law Office of Fernando Dubove - Immigration Attorney in Dallas,Law Office of Fernando Dubove,≤100
14851158643,Southern Utah Wilderness Alliance,SOUTHERN UTAH WILDERNESS ALLIANCE,≤100
28896772146,San Diego Zoo,ZOOLOGICAL SOCIETY OF SAN DIEGO,≤100
112600915451330,No Labels,No Labels,≤100
32802178807,Homes For Our Troops,Homes For Our Troops,≤100
602714436529710,End Citizens United,END CITIZENS UNITED,≤100
215554669209085,The Dan Smolen Experience,"The Dan Smolen Experience, LLC",≤100
108079170558988,Judge Josh Newton for Circuit Judge,Josh Newton for Circuit Judge Campaign Committee,≤100
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,≤100
392090254579689,The Nazarene Fund,The Nazarene Fund,≤100
348973409274904,Velvet Hamster,Velvet Hamster,≤100
141213311189,Student Veterans of America,Student Veterans of America,≤100
124358167232,Western Environmental Law Center,WESTERN ENVIRONMENTAL LAW CENTER,≤100
18479402361,No Kid Hungry,No Kid Hungry,≤100
1695950424027488,Andy Hallinan,Andrew Lawrence Hallinan,≤100
155539811133613,Clearity Foundation,"WHAT IF?, INC.",≤100
940653386126953,Standingwithyou.org,Amanda Lord,≤100
493811210669780,Creative Action Network,Creative Action Network,≤100
73528878871,Center for Reproductive Rights,Center for Reproductive Rights,≤100
212677670907,American Constitution Society,AMERICAN CONSTITUTION SOCIETY,≤100
371061443691769,From the Flag to the Cross,Nikolas Jb Grosfield,≤100
151757038879920,Alyse Galvin for Congress 2020,ALYSE FOR ALASKA,≤100
37461287798,Jesuit Refugee Service/USA,JESUIT REFUGEE SERVICE USA,≤100
103794891094099,Sam Nejabat for City Council,Sam Nejabat for City Council 2020,≤100
7145381235,American Jewish World Service - AJWS,"AMERICAN JEWISH WORLD SERVICE, INC.",≤100
248539568517772,New Jersey League of Conservation Voters,NJ LEAGUE OF CONSERVATION,≤100
87777747127,Greg Palast,Palast Investigative Fund,≤100
174866249236469,Tulsi Gabbard,TULSI NOW,≤100
302111635698,National Association of Tax Professionals (NATP),National Association of Tax Professionals,≤100
162695894106234,Co-ops Vote,National Rural Electric Cooperative Association,≤100
1418907401547906,Rescü,"Rescu, LLC",≤100
8057376739,The Nature Conservancy,Nature Conservancy,≤100
105786547526243,"Kali Morgan for Judge - 505th District Family Court, Fort Bend County",Kali Morgan for District Judge,≤100
122112697803902,Stone Seed,Stone Seed,≤100
115484053157746,The Two Minute Take,The Two Minute Take,≤100
110909394960,Grameen Foundation,Grameen Foundation,≤100
182723117043,Chicago Council on Global Affairs,"CHICAGO COUNCIL ON GLOBAL AFFAIRS, THE",≤100
1424938841083415,Patrick M Simpson - Voting Songs,Voting Songs,≤100
11918108948,African Wildlife Foundation,AFRICAN WILDLIFE FOUNDATION,≤100
83290028957,Care Net,CARE NET,≤100
56332452163,AMA Patients Action Network,American Medical Association,151
260366367717440,Committee to Protect Medicare,Committee to Protect Medicare and the Affordable Care Act,≤100
29770886815,Marijuana Policy Project,Marijuana Policy Project Foundation,≤100
854748721570632,A Second Opinion,Motus Creative Group,≤100
113351505349955,The Christian Broadcasting Network,"CHRISTIAN BROADCASTING NETWORK INC, THE",≤100
20059927218,Chesapeake Climate Action Network,"CHESAPEAKE CLIMATE ACTION NETWORK, INC.",≤100
232201568659,Pacific Justice Institute,Linda Carol Losey,≤100
102811956433456,Black Shawd,Darell Rhashad Shaw,≤100
1037044866336170,Coastal Rail Santa Cruz,Barry Sim Scott,≤100
1679521432262834,Physicians Grassroots Network,American Medical Association,≤100
57495285387,Michael Bennet,BENNET FOR AMERICA,≤100
151578225365662,Bushra Amiwala,Bushra  Amiwala,≤100
170458177029365,Delegate Heather Bagnall,Citizens For Heather Bagnall,≤100
1399926390134311,Nature's Generator,Huntkey USA Inc,≤100
8895898655,Rainforest Alliance,"RAINFOREST ALLIANCE, INC.",≤100
93209809316,The Prosper Group,The Prosper Group,≤100
32507971987,National Center for Missing & Exploited Children,These ads ran without a disclaimer,≤100
372082579523719,Rabbi Dr. Shmuly Yanklowitz,Rabbi Dr. Shmuly Yanklowitz,≤100
392516956004,The Carter Center,The Carter Center,≤100
350214962152736,Justice Watch With Attorney Zulu Ali,Zulu  Abdullah  Ali,≤100
10524821940,National Park Foundation,National Park Foundation,≤100
336142233246524,Rice Love,Rice Love,≤100
700941689954518,Defend Our Future,Defend Our Future,≤100
6204742571,Sierra Club,SIERRA CLUB,≤100
6333396177,NewsBusters.org,MEDIA RESEARCH CENTER,≤100
115142449914066,Reporter's Journal,Shakyra Avantee Mccutchen,≤100
12503116997,Dennis Prager,Salem Media,≤100
193124057765221,Vivid Conscience,These ads ran without a disclaimer,≤100
107858693983382,The GOP Shop,The GOP Shop,≤100
43287633515,Alliance for Climate Education,Alliance for Climate Education,≤100
560140464159364,Stand for the 2nd Amendment,SFT2 Tactical Supply,≤100
1701899883357807,Seed Your Future,Seed Your Future,≤100﻿300748678230,Tennessee Department of Economic and Community Development,Tennessee Department of Economic and Community Development,≤100
100577113613446,Rock Your Bathroom,SK LANG Products,≤100
161108570702119,Apologia Studios,Jeffrey Wayne Durbin,≤100
207549645977714,Families Belong Together,Families Belong Together,≤100
330864807292568,Strong Family Alliance,Strong Family Alliance,≤100
67011831040,Canon Press,Canon Press,≤100
87375121041,International Women's Health Coalition,"INTERNATIONAL WOMEN'S HEALTH COALITION, INC.",≤100
101984397925823,Adriel Hampton for California Governor,Adriel Hampton,≤100
8002590959,Rainforest Action Network,RAINFOREST ACTION NETWORK,≤100
93228695778,Tea Party Patriots,Tea Party Patriots,≤100
278490715553293,Martha McSally,MCSALLY FOR SENATE INC,≤100
102617961152741,Barbara Bollier,Bollier for Kansas,≤100
243498882520314,FoodFinder,"FOODFINDER, INC.",≤100
2309566456030859,Human Coalition Action,Human Coalition,≤100
219842411373576,Faith Mission,Lutheran Social Services of Central Ohio,≤100
51405613519,Focus on the Family,Focus on the Family,≤100
165987503528599,Lindsey Graham,"TEAM GRAHAM, INC.",≤100
28889108258,Gospel for Asia,"GOSPEL FOR ASIA, INC.",≤100
115780082684,Sasha Bruce Youthwork,SASHA BRUCE YOUTHWORK INC,≤100
8325302025,Friends of the Earth U.S.,Friends of the Earth,≤100
109866783838178,Friends of Jason Atkinson,Friends of Jason Atkinson,≤100
302293756974913,Engel for Congress,ENGEL FOR CONGRESS,≤100
2223151871134889,Trump45Merch,Thomas Charles Granack,≤100
14510925609,Free Press,Free Press,≤100
106392084148244,Sarah Miller,Michael Todd Powell,≤100
171628432128,Clark County Education Association,Clark County Education Association,≤100
361558330642296,Free the People,Free the People,≤100
244019182738693,Wilmot Collins for Senate,A WHOLE LOT OF FOLKS FOR WILMOT COLLINS,≤100
106333028376,"Nichols Kaster, PLLP",Nichols Kaster PLLP,≤100
109200595768753,The Christian Left,The Christian Left,≤100
518194348194441,RepresentUs,RepresentUs,≤100
655065784538368,PredictIt,"PredictIt - Prediction Markets. A project of Victoria University of Wellington, PredictIt has been established to facilitate research into the way markets forecast events.",≤100
186932688457686,CHNGE,CHNGE,≤100
2049170775107862,Resistance By Design,Resistance By Design,≤100
103520677807810,Bosisi Designs,.DEANA FRANCOISE CHENEY,≤100
104599691003943,Cenk Uygur for Congress,Cenk for Congress,≤100
186891114706643,Help Animals India,HelpAnimalsIndia,≤100
170601883561296,Fran Walker,Fran Walker,≤100
108180596030668,Elizabeth Dole Foundation,Elizabeth Dole Foundation,≤100
19036504767,Center for Victims of Torture,"CENTER FOR VICTIMS OF TORTURE, THE",≤100
42249842091,HostGator,These ads ran without a disclaimer,≤100
22219555276,Children's Defense Fund,CHILDRENS DEFENSE FUND (INC),≤100
1402827079932843,Low Income Relief,The Lighthouse Information Network LLC,≤100
681834171951933,Department of Human Dimensions of Natural Resources at Colorado State,Department of Human Dimensions of Natural Resources – Colorado State University,≤100
118379493631,Episcopal Relief & Development,EPISCOPAL RELIEF AND DEVELOPMENT,≤100
90527934565,Global Energy Institute,The U.S. Chamber of Commerce,≤100
43544576780,ASU Foundation,Arizona State University Foundation For A New American University,≤100
114273963301012,Political,Info-Political.com,≤100
80562389320,NARAL Pro-Choice America,NARAL Pro-Choice America,≤100
29766934122,Keshet,KESHET,≤100
262905633727,Los Angeles Mission,"Los Angeles Mission, Inc.",≤100
807413476285845,Prism,Prism,≤100
416707608450706,Tom Steyer,TOM STEYER 2020,548
130268756992804,Yale Climate Connections,Yale Climate Connections,≤100
121750354532995,Yale Program on Climate Change Communication,Yale Program on Climate Change Communication,≤100
341881063685,"Imprimis, a Publication of Hillsdale College",HILLSDALE COLLEGE,≤100
129255907131113,NumbersUSA,NUMBERSUSA EDUCATION AND RESEARCH FOUNDATION,≤100
147126507164,ACTwireless,ACTwireless,≤100
19463427992,Darrell Issa,DARRELL ISSA FOR CONGRESS,≤100
36872302227,Cory Booker,CORY 2020,≤100
344690446467832,The Copper Courier,Courier Newsroom,≤100
66799564552,The Idaho Foodbank,"IDAHO FOODBANK WAREHOUSE, INC.",≤100
327202261326682,Stephanie Bice,Bice for Congress,≤100
165566613453452,ERLC,ETHICS AND RELIGIOUS LIBERTY COMMISSION OF THE SOUTHERN BAPTIST,≤100
420424547981908,In Search of Liberty,Scott Dennis Welch,≤100
304062610300415,VozWire,Gregson E Mathe,≤100
134452023239984,Human Coalition,Human Coalition,≤100
998466296865567,Decision Desk HQ,Decision Desk HQ,≤100
103221163140989,Pet Partners,Pet Partners,≤100
193618220508,LIFE Today,LIFE Outreach International,≤100
137569740231452,Respect The Look,Respect The Look,≤100
1998005350416562,The Northeast Maglev,The Northeast Maglev,≤100
394817334402124,2020 Trump Bill,Innovative Ecomm LLC,≤100
7642602143,Mother Jones,FOUNDATION FOR NATIONAL PROGRESS,≤100
420785874975425,Conservative Institute,The Conservative Institute,≤100
157810487611661,Freethink,Freethink,≤100
50714237985,The Rutherford Institute,RUTHERFORD INSTITUTE,≤100
89324781720,Pat Toomey,Friends of Pat Toomey,≤100
110061623807565,Kelly Loeffler,Georgians for Kelly,≤100
118227621359,Izaak Walton League of America,IZAAK WALTON LEAGUE OF AMERICA,≤100
336809833805923,Clever 'n Funny,Snugbee,≤100
69983322463,Ted Cruz,TED CRUZ FOR SENATE,≤100
33110852384,Doctors Without Borders/ Médecins Sans Frontières (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),125
106559767516191,My Online Cert,These ads ran without a disclaimer,≤100
27544763621,Prison Fellowship,Prison Fellowship,≤100
190062194353228,Wycliffe Associates,"WYCLIFFE ASSOCIATES, INC.",≤100
628773943837250,Task & Purpose,Task and Purpose,≤100
23996308754,Senate Conservatives,SENATE CONSERVATIVES FUND,≤100
356501381631264,Jerusalem Post,Diane Elise Haner,≤100
1836138529938551,Greater Half,Billy Benson,≤100
310122703010899,Imagine What I Need,Michael Dewain Hanlon,≤100
20876805343,March of Dimes,Anthony Freitas,≤100
1721333671443168,Majority Forward,MAJORITY FORWARD,≤100
402969533432277,Cisneros for Congress,CISNEROS FOR CONGRESS,≤100
2382869555319923,Mondaire Jones,MONDAIRE FOR CONGRESS,≤100
77903485992,Concerned Women For America LAC,CONCERNED WOMAN FOR AMERICA LEGISLATIVE ACTION COMMITTEE,≤100
101401179944527,Mona Foundation,MONA FOUNDATION,≤100
1385294418360578,Linda Koop,KOOP FOR TEXAS,≤100
460134787357280,Our Health Oregon,OAHHS,≤100
1600352356914768,PushBlack,PushBlack,≤100
332717716852626,Andrew Warren,Andrew Warren for State Attorney,≤100
504161563089343,BlackPAC,Black PAC,≤100
38897314734,The Trust for Public Land,"TRUST FOR PUBLIC LAND, THE",≤100
170591064699,Southern Poverty Law Center,"SOUTHERN POVERTY LAW CENTER, INC., THE",≤100
618075838605404,Coalition for Business Development,Coalition for Business Development,≤100
263813250409546,Ugly Xmas Sweater Shop,Steven W Tyler,≤100
1945237355733646,Giving Brush,Giving Brush LLC,≤100
1849483715167852,Firefly Engagement,"Firefly Engagement Services, Inc.",≤100
122037065517,American Immigration Council,American Immigration Council,≤100
1447452422172945,Cannabis Business Times,Clark Alain Quick,≤100
181813995726,Avalara,"AVALARA, INC.",≤100
1306330389478264,Enbridge Line 3,Enbridge Inc.,≤100
77790954801,Salesian Missions,Salesian Missions,≤100
110316380149,Family Policy Alliance,Family Policy Alliance,≤100
1891481047829323,Adopt a Democrat,Adopt a Democrat,≤100
8047221596,Save the Children US,"SAVE THE CHILDREN FEDERATION, INC.",≤100
135298176481584,Marine Corps Scholarship Foundation,Marine Corps Scholarship Foundation,≤100
1497851363851721,QLMS,Quicken Loans Mortgage Services,≤100
684016825122195,Andy Thorburn for OC Board of Education,Andy Thorburn for Orange County Board of Education 2020,≤100
166618413413767,Jay Sekulow,American Center for Law and Justice,≤100
138782232830181,"Rock Creek Productions, Inc.",Rock Creek Productions,≤100
101018071405012,Benefits USA,Dollar Informer,≤100
746938465317981,Nuclear Matters,Nuclear Matters,≤100
809446499163597,Adrienne Arsht Latin America Center of Atlantic Council,Adrienne Arsht Latin America Center of the Atlantic Council,≤100
64064370581,North Texas Food Bank,North Texas Food Bank,≤100
965451360264888,Brian Burley for Congress,BRIAN BURLEY FOR CONGRESS,≤100
168452723312821,Chisholm Chisholm & Kilpatrick LTD,Chisholm Chisholm & Kilpatrick LTD,≤100
30708742052,FCTRY,FCTRY,≤100
19045776114,The Better World Campaign,BETTER WORLD CAMPAIGN,≤100
192609620649,The University of Chicago,The University of Chicago,≤100
252814820267,HIAS,HIAS,≤100
1109093812491437,Blaze Media,Blaze Media LLC,≤100
357750373755,National Domestic Workers Alliance,National Domestic Workers Alliance,≤100
1312465865436673,Mzm Essentials,Jasmine Marie Carter,≤100
183517831660100,Morning Consult,Morning Consult LLC,≤100
253429748021318,New York State AFL-CIO,New York State AFL-CIO,≤100
85569513068,International Planned Parenthood Federation/Western Hemisphere Region,International Planned Parenthood Federation/Western Hemisphere Region,≤100
333081284065216,Brynne Kennedy for Congress,BRYNNE KENNEDY FOR CONGRESS,≤100
663747820410952,Pan-Florida Challenge,Pan-Florida Challenge,≤100
184373328845372,Gigi Raffe,Gigi Raffe,≤100
131946957381443,Public Lands Conservancy,Public Lands Conservancy,≤100
117719681572756,Center for a Stateless Society (C4SS),Alexandria Mchugh,≤100
1799282383731277,TwoSeventy,Alexander Jared Deutsch,≤100
195620754724,Helping Hand USA,HELPING HAND FOR RELIEF AND DEVELOPMENT INC.,≤100
12629041467,George Street Playhouse,George Street Playhouse,≤100
5970146660,Community Change,CENTER FOR COMMUNITY CHANGE,≤100
266145305529,Henry Holt,"Macmillan Holdings, LLC",≤100
96159580682,Maine Democratic Party,MAINE DEMOCRATIC PARTY,≤100
307943569254319,Florida Rights Restoration Coalition,Florida Rights Restoration Coalition,≤100
7860876103,Joe Biden,BIDEN FOR PRESIDENT,≤100
50982313030,Food & Water Watch,Peter Langdon Thacher,≤100
8934429638,Planned Parenthood Action,Planned Parenthood Action Fund,≤100
7833534974,Florida Democratic Party,Florida Democratic Party,≤100
289213691238937,Thrasher Coffee,Thrasher Coffee Co.,≤100
49651563727,Live Action,Live Action,≤100
665751070556235,Captain Holland Jones for Fort Bend County Sheriff,Holland Jones Democratic-Campaign,≤100
340583536575643,Shawn Terry for Texas HD108,Shawn for Texas,≤100
1023516414456183,Drain the DC Swamp PAC,DRAIN THE DC SWAMP PAC,≤100
223315101050132,Waters Kraus & Paul,Waters Kraus & Paul,≤100
398789610689050,Mike Austin,These ads ran without a disclaimer,≤100
34370387440,JDRF,JDRF INTERNATIONAL,≤100
262062478079324,Mckayla Wilkes for Congress,MCKAYLA WILKES FOR CONGRESS,≤100
2072638396208222,Adam's Nest,"PTOWNLOVESHACK, LLC DBA Adam's Nest",≤100
245711905631405,Jeff Jackson,Jeffrey Jackson,≤100
111970730196550,World War Zero,AMERICAN SECURITY PROJECT,≤100
539684449477160,Bulk Backpacks,"A.M.D.A. DISTRIBUTORS, INC.",≤100
10150100007820094,Wendy Davis,WENDY DAVIS FOR CONGRESS,≤100
11111618026,Union of Concerned Scientists,"UNION OF CONCERNED SCIENTISTS, INC.",≤100
949729828414777,Respect The Fin,Respect The Fin,≤100
260713150211,Protect Our Winters,PROTECT OUR WINTERS,≤100
180861088663138,"The Citizens Foundation, USA","CITIZENS FOUNDATION USA, THE",≤100
24302792343,UUSC: Unitarian Universalist Service Committee,UNITARIAN UNIVERSALIST SERV  COMMIT,≤100
1439364926329185,Animal Matters,Animal Matters,≤100
121626482110,Operation Smile,"OPERATION SMILE, INC.",≤100
981661448510937,Meraki Journey,Meraki Bracelets,≤100
877489392359717,For Our Future Ohio,FOR OUR FUTURE,≤100
2338702743040871,Exodus Stories,Howard Mark Mauskopf,≤100
1005599569633367,Total Clarity,DIAMOND PRODUCERS ASSOCIATION,≤100
77675748950,New Israel Fund,"NEW ISRAEL FUND, THE",≤100
357251385085313,Alliance to End Plastic Waste,Alliance To End Plastic Waste,≤100
2459483887446034,Kristine Schanbacher,KRISTINE SCHANBACHER FOR CONGRESS,≤100
915445032137036,Amanda Makki for Congress,AMANDA MAKKI FOR CONGRESS,≤100
155512689800,Global Footprint Network,Max Abe Pete,≤100
58401218435,National Pork Producers Council,National Pork Producers Council,≤100
101617224555221,Nancy Pelosi Elects Democrats,PAC TO THE FUTURE,≤100
309308412520731,Sandy Hook Promise,Sandy Hook Promise,≤100
1852520761657982,4ocean,4ocean,≤100
162616177521935,ACM Strategies,ACM Strategies,≤100
117270568319993,NYSUT - A Union of Professionals,New York State United Teachers,≤100
324199748356197,On Point Facts,Roger Allen Beck,≤100
